,Degree,Clustering_coefficient,Eigenvector_centrality,Mean_degree_NN,Topic
9722,25,0.53,0.00013381975389494967,52.48,Computational Physics
9723,33,0.30492424242424243,0.00024955637507721663,44.878787878787875,Computational Physics
9724,9,0.3333333333333333,3.6855920168412175e-05,20.555555555555557,Medical Physics
9725,111,0.23914823914823916,0.0024003111309982626,72.74774774774775,Atomic Physics
9726,54,0.4116002795248078,0.002861021658220316,81.4074074074074,Fluid Dynamics
9727,68,0.21115013169446883,0.011381141035462663,192.30882352941177,Computational Physics
9728,24,0.6304347826086957,0.00016112179064931316,97.70833333333333,Optics
9729,5,0.1,5.4830224040283296e-05,39.4,Fluid Dynamics
9730,44,0.4619450317124736,0.00033187482183849034,72.68181818181819,Optics
9731,17,0.2647058823529412,0.00040801270486054674,73.94117647058823,Accelerator Physics
9732,27,0.150997150997151,0.0037921118489263324,146.33333333333334,Classical Physics
9733,15,0.37142857142857144,0.0005006425243453073,46.2,Fluid Dynamics
9734,2,0.0,1.5943571634350735e-06,12.0,Atmospheric and Oceanic Physics
9735,1,0.0,2.6833388719523647e-06,11.0,Chemical Physics
9736,38,0.30440967283072545,0.0009892780721641133,67.57894736842105,Atomic Physics
9737,22,0.5757575757575758,0.0007945770275961181,44.59090909090909,Classical Physics
9738,10,0.3333333333333333,3.846345098356349e-05,51.5,Optics
9739,6,0.3333333333333333,4.3769292197887145e-06,9.666666666666666,History and Philosophy of Physics
9740,30,0.4781609195402299,0.001230065252040737,164.23333333333332,Optics
9741,82,0.20084311954230655,0.01270252608299856,148.9268292682927,Computational Physics
9742,33,0.23484848484848486,0.00016654581641188166,51.78787878787879,Optics
9743,14,0.3516483516483517,6.057503997026763e-05,40.142857142857146,Optics
9744,1,0.0,7.19380766856427e-08,6.0,Computational Physics
9745,10,0.5777777777777777,0.00043667943645451775,61.7,Fluid Dynamics
9746,13,0.2692307692307692,7.489460563419193e-06,24.615384615384617,Physics and Society
9747,37,0.1831831831831832,0.0004916828535952317,57.810810810810814,Optics
9748,4,0.6666666666666666,2.830508934323027e-05,29.25,Chemical Physics
9749,2,1.0,4.8109901638465396e-05,135.0,Optics
9750,9,0.3611111111111111,1.4047888617310418e-05,38.55555555555556,Biological Physics
9751,18,0.4117647058823529,0.0007879996925994193,52.5,Fluid Dynamics
9752,19,0.19883040935672514,0.0006730788057018273,39.21052631578947,Fluid Dynamics
9753,2,1.0,4.87630088060723e-07,19.0,Optics
9754,5,0.5,0.0002845745642795986,89.8,Fluid Dynamics
9755,19,0.30409356725146197,0.0005366978465888096,72.36842105263158,Fluid Dynamics
9756,3,0.3333333333333333,1.1270110933872986e-05,15.0,Medical Physics
9757,1,0.0,2.6268066701449644e-07,7.0,Computational Physics
9758,41,0.18536585365853658,0.005317982032737457,142.46341463414635,Fluid Dynamics
9759,6,0.13333333333333333,0.00028330094279292305,85.83333333333333,History and Philosophy of Physics
9760,9,0.6666666666666666,4.964463280784953e-05,32.55555555555556,Optics
9761,97,0.47079037800687284,0.0008842849981150722,72.51546391752578,Optics
9762,1,0.0,4.742562911179544e-06,22.0,Fluid Dynamics
9763,18,0.32679738562091504,0.002021558156839922,186.27777777777777,Atomic Physics
9764,115,0.40335621662852783,0.03570105677816603,290.53913043478263,Fluid Dynamics
9765,5,0.6,4.6341411924382436e-06,6.6,Fluid Dynamics
9766,7,0.6190476190476191,3.622382333679686e-05,64.28571428571429,Physics and Society
9767,23,0.23715415019762845,6.335256713865556e-05,48.391304347826086,Optics
9768,14,0.4945054945054945,0.002041483884470791,167.28571428571428,Plasma Physics
9769,27,0.4358974358974359,4.68934418744917e-05,38.333333333333336,Optics
9770,43,0.25249169435215946,0.00047917408093166514,54.44186046511628,Instrumentation and Detectors
9771,2,0.0,8.698728655461395e-05,70.0,Plasma Physics
9772,24,0.75,0.00013897476636493523,62.083333333333336,Atmospheric and Oceanic Physics
9773,5,0.5,1.51772548767243e-08,7.0,Physics and Society
9774,3,0.3333333333333333,5.951752492727819e-05,27.333333333333332,Chemical Physics
9775,67,0.3568521031207598,0.012884164770677439,244.34328358208955,Plasma Physics
9776,26,0.26461538461538464,0.0017513491076651612,105.5,Fluid Dynamics
9777,49,0.3307823129251701,0.00040548753407194975,46.97959183673469,Optics
9778,166,0.1117926250456371,0.002061076479491644,68.54819277108433,Optics
9779,8,0.42857142857142855,0.0005285939208400198,163.875,Chemical Physics
9780,97,0.25214776632302405,0.01335727026018427,153.24742268041237,Fluid Dynamics
9781,13,0.6025641025641025,0.00012315710851404637,30.307692307692307,Computational Physics
9782,55,0.09090909090909091,0.003197797693764536,92.89090909090909,Biological Physics
9783,7,0.47619047619047616,3.5683518070939963e-06,12.0,Chemical Physics
9784,92,0.08838987099856666,0.0010047491712590214,44.891304347826086,Chemical Physics
9785,6,0.3333333333333333,0.00045373903118973844,81.66666666666667,Physics Education
9786,3,0.6666666666666666,6.224744027323825e-05,62.0,Physics Education
9787,3,0.6666666666666666,7.542239458209345e-06,45.0,Chemical Physics
9788,18,0.46405228758169936,3.377241888957818e-05,46.22222222222222,Fluid Dynamics
9789,50,0.4726530612244898,0.0008536967555134942,70.16,Fluid Dynamics
9790,2,1.0,7.048335318996474e-07,4.5,History and Philosophy of Physics
9791,11,0.21818181818181817,0.00014191381957224562,17.818181818181817,Medical Physics
9792,21,0.3380952380952381,5.683206229806449e-05,33.095238095238095,Applied Physics
9793,19,0.2046783625730994,0.002317991801768691,130.52631578947367,Fluid Dynamics
9794,8,0.35714285714285715,0.00012349375818246678,42.875,Geophysics
9795,32,0.5100806451612904,7.008401371891235e-05,36.6875,Optics
9796,4,0.6666666666666666,9.543592807289781e-06,15.25,Geophysics
9797,3,0.0,1.5769997219284473e-06,6.333333333333333,Physics Education
9798,5,1.0,4.513202763553621e-06,19.0,Instrumentation and Detectors
9799,4,0.16666666666666666,2.4944456420787602e-05,27.0,Chemical Physics
9800,49,0.5833333333333334,0.0007639540013889604,87.79591836734694,Atmospheric and Oceanic Physics
9801,31,0.25161290322580643,0.0002099334270079608,38.354838709677416,Accelerator Physics
9802,1,0.0,1.0323870608299434e-10,6.0,Medical Physics
9803,7,0.38095238095238093,2.0573516272220962e-05,31.285714285714285,Optics
9804,2,0.0,1.1564512475975677e-05,25.0,Applied Physics
9805,27,0.584045584045584,0.0008296595317272087,64.37037037037037,Applied Physics
9806,137,0.3862172606268785,0.0010796987152845699,81.16058394160584,Optics
9807,14,0.18681318681318682,2.4079831018242953e-05,21.928571428571427,Atmospheric and Oceanic Physics
9808,85,0.22240896358543416,0.0008878593515973867,70.03529411764706,Optics
9809,2,0.0,8.534309311255574e-06,70.5,Optics
9810,57,0.20488721804511278,0.010728910816929853,198.19298245614036,Chemical Physics
9811,8,0.25,5.256498540372709e-06,25.0,Optics
9812,8,0.21428571428571427,0.0006877001334832676,123.125,Applied Physics
9813,28,0.23809523809523808,0.0004960483418320869,61.785714285714285,Instrumentation and Detectors
9814,1,0.0,5.88515888200238e-07,23.0,Physics Education
9815,3,0.0,2.5403554321563166e-05,33.333333333333336,Optics
9816,24,0.15942028985507245,0.0014156098795328994,85.08333333333333,Atomic Physics
9817,1,0.0,9.970924824151955e-06,14.0,Plasma Physics
9818,66,0.40512820512820513,0.022983797796287772,346.8484848484849,Fluid Dynamics
9819,9,0.75,0.0007806466181772012,115.0,Fluid Dynamics
9820,10,0.5333333333333333,4.384365304259967e-05,20.2,Biological Physics
9821,12,0.3939393939393939,0.0003158263167851754,54.916666666666664,Medical Physics
9822,65,0.2144230769230769,0.0011671790437092914,82.33846153846154,Optics
9823,60,0.4604519774011299,0.0011173021082298278,98.73333333333333,Optics
9824,17,0.75,8.391243576444688e-05,57.411764705882355,Classical Physics
9825,60,0.315819209039548,0.0041154587228779274,130.43333333333334,Plasma Physics
9826,8,0.2857142857142857,7.85000288048985e-05,42.0,Accelerator Physics
9827,64,0.23660714285714285,0.0034973379442123564,101.140625,Chemical Physics
9828,128,0.11294291338582677,0.0025040083550099766,62.3671875,Optics
9829,75,0.2381981981981982,0.010058882742052421,145.44,Fluid Dynamics
9830,11,0.23636363636363636,0.0004507893887466216,60.54545454545455,Fluid Dynamics
9831,12,0.3484848484848485,4.73585655058548e-06,10.5,Biological Physics
9832,56,0.1974025974025974,0.005753892149142501,120.28571428571429,Fluid Dynamics
9833,4,0.5,4.959216403981406e-05,39.0,History and Philosophy of Physics
9834,4,0.3333333333333333,6.628527512833542e-05,37.5,Optics
9835,13,0.3974358974358974,0.00223110514557487,284.7692307692308,Instrumentation and Detectors
9836,16,0.21666666666666667,0.00023817680729967006,55.1875,Geophysics
9837,59,0.5464640561075395,0.000819856571200618,86.08474576271186,Optics
9838,76,0.26526315789473687,0.007918351724199635,137.22368421052633,Plasma Physics
9839,0,0.0,1.1825831598381542e-41,0.0,Atomic Physics
9840,3,0.0,7.954542430024734e-09,1.6666666666666667,Physics and Society
9841,6,0.2,1.6694634438670016e-05,12.0,Geophysics
9842,4,0.16666666666666666,1.0094409913913475e-05,14.25,Instrumentation and Detectors
9843,8,0.17857142857142858,0.0003337160847503961,53.875,Plasma Physics
9844,74,0.2654572380599778,0.011794946531050962,166.1081081081081,Fluid Dynamics
9845,26,0.35384615384615387,0.0005366479635077416,65.53846153846153,Chemical Physics
9846,2,1.0,1.4867655654066174e-05,70.5,Optics
9847,6,0.4,0.00025469677234539776,80.16666666666667,Physics and Society
9848,32,0.19556451612903225,0.0005548235580719765,47.625,Medical Physics
9849,8,0.4642857142857143,6.43443430514236e-05,28.25,Chemical Physics
9850,16,0.19166666666666668,4.5419845873257e-05,40.625,Optics
9851,3,0.3333333333333333,8.304451869789682e-05,28.333333333333332,Computational Physics
9852,10,0.6,4.446166671122377e-05,50.4,Physics Education
9853,0,0.0,1.1825831598381542e-41,0.0,Physics Education
9854,9,0.16666666666666666,0.0009131343008405873,103.55555555555556,Classical Physics
9855,65,0.27692307692307694,0.0004057722142963006,41.58461538461538,Atmospheric and Oceanic Physics
9856,12,0.3484848484848485,0.0001892797920642879,41.083333333333336,Physics Education
9857,59,0.26709526592635885,0.0011570426264105782,81.57627118644068,Physics Education
9858,2,1.0,8.26221999677298e-06,25.0,Applied Physics
9859,30,0.25517241379310346,0.00357543273570897,123.83333333333333,Fluid Dynamics
9860,118,0.3246414602346806,0.016196784404183845,146.58474576271186,Fluid Dynamics
9861,6,0.26666666666666666,0.0005411132372797811,102.66666666666667,Optics
9862,0,0.0,1.1825831598381542e-41,0.0,Chemical Physics
9863,8,0.14285714285714285,4.965031229218239e-06,17.5,Optics
9864,24,0.18115942028985507,0.00021492771985676668,37.166666666666664,Applied Physics
9865,37,0.3183183183183183,0.0008140500016263908,64.94594594594595,Accelerator Physics
9866,1,0.0,1.62363564886319e-07,4.0,Space Physics
9867,0,0.0,1.1825831598381542e-41,0.0,Medical Physics
9868,53,0.44992743105950656,0.012163048964628513,217.8679245283019,Fluid Dynamics
9869,0,0.0,1.1825831598381542e-41,0.0,Chemical Physics
9870,3,0.3333333333333333,5.8524774253760224e-05,47.0,Geophysics
9871,23,0.30039525691699603,0.0004295215065665259,47.47826086956522,Fluid Dynamics
9872,0,0.0,1.1825831598381542e-41,0.0,Atomic Physics
9873,204,0.1605814739688979,0.0064402785973373105,82.32843137254902,Atomic Physics
9874,57,0.09774436090225563,0.0025255691967666118,66.29824561403508,Optics
9875,0,0.0,1.1825831598381542e-41,0.0,Applied Physics
9876,15,0.2571428571428571,0.0002121395986829955,44.6,Plasma Physics
9877,21,0.49523809523809526,0.00022977355929046286,46.04761904761905,Plasma Physics
9878,41,0.31341463414634146,0.0026969494768489476,98.65853658536585,Atomic Physics
9879,14,0.5494505494505495,0.0009093377556431523,83.85714285714286,Fluid Dynamics
9880,64,0.16666666666666666,0.006783782844554391,122.421875,Fluid Dynamics
9881,25,0.32,0.0014361685857574341,88.12,Fluid Dynamics
9882,31,0.3956989247311828,0.004241448751005602,174.51612903225808,Fluid Dynamics
9883,4,0.5,0.0001455841273274052,59.0,Optics
9884,55,0.49023569023569025,0.019025791026525622,336.56363636363636,Geophysics
9885,47,0.19148936170212766,0.003631542336693824,94.70212765957447,Fluid Dynamics
9886,41,0.38658536585365855,0.0002786258078905995,25.75609756097561,Biological Physics
9887,8,0.21428571428571427,7.721402291228066e-07,11.625,Physics and Society
9888,31,0.35698924731182796,0.0017062729701212702,97.90322580645162,Medical Physics
9889,8,0.21428571428571427,3.482115302908786e-05,55.875,Optics
9890,8,0.42857142857142855,2.649756510796596e-05,40.0,Applied Physics
9891,5,0.6,1.6459439881380977e-05,41.0,Optics
9892,17,0.41911764705882354,0.0007220320117250953,96.6470588235294,Fluid Dynamics
9893,28,0.2566137566137566,0.0005251714349435112,48.75,Physics and Society
9894,50,0.3485714285714286,0.0007261246385529558,89.48,Optics
9895,4,0.5,0.00013837708093802082,70.0,Computational Physics
9896,18,0.35947712418300654,0.00016125821348546494,61.333333333333336,Optics
9897,14,0.45054945054945056,0.0009773954261327205,110.92857142857143,Chemical Physics
9898,22,0.30303030303030304,0.0001507290493778854,57.27272727272727,Optics
9899,34,0.3582887700534759,0.005545575392320862,183.97058823529412,Plasma Physics
9900,5,0.6,0.00013581474955954293,31.6,Chemical Physics
9901,17,0.2867647058823529,0.0003122755720549044,41.1764705882353,Chemical Physics
9902,5,0.1,6.182894587203334e-05,40.8,Medical Physics
9903,25,0.3333333333333333,0.002262230089246079,145.6,Applied Physics
9904,17,0.47058823529411764,0.0009157016906037788,54.35294117647059,General Physics
9905,15,0.45714285714285713,0.0004545189333533516,60.0,General Physics
9906,1,0.0,3.876256601769388e-06,5.0,History and Philosophy of Physics
9907,2,0.0,6.2348711217312715e-06,27.0,General Physics
9908,9,0.7777777777777778,2.3870820683098167e-05,37.44444444444444,Computational Physics
9909,28,0.5211640211640212,0.004025112664150574,162.39285714285714,Plasma Physics
9910,16,0.21666666666666667,6.27208391630447e-05,22.3125,Medical Physics
9911,14,0.34065934065934067,0.0007932795660115707,82.28571428571429,Plasma Physics
9912,2,0.0,4.25027943173599e-08,5.5,Applied Physics
9913,74,0.2058496853017401,0.006308496196792429,109.0945945945946,Fluid Dynamics
9914,24,0.391304347826087,0.002030667038506293,99.20833333333333,Geophysics
9915,2,0.0,0.00041052676412098955,167.0,History and Philosophy of Physics
9916,16,0.225,0.0004982213550288529,73.0,Atomic Physics
9917,11,0.6909090909090909,8.357669870769764e-05,59.27272727272727,Optics
9918,6,0.5333333333333333,7.384096153938548e-05,26.833333333333332,Optics
9919,9,0.6666666666666666,4.0207108089591954e-05,68.77777777777777,Optics
9920,29,0.29310344827586204,0.000948027780073699,75.72413793103448,Optics
9921,7,0.2857142857142857,4.637616786555864e-05,55.42857142857143,Optics
9922,29,0.47044334975369456,0.00030202492217669993,52.793103448275865,Instrumentation and Detectors
9923,0,0.0,1.1825831598381542e-41,0.0,Biological Physics
9924,12,0.3939393939393939,0.0008737092068229873,92.33333333333333,Plasma Physics
9925,202,0.09206443032362938,0.008415263031564051,73.03465346534654,Accelerator Physics
9926,27,0.4843304843304843,0.0015990647433823033,107.4074074074074,Accelerator Physics
9927,113,0.5123261694058154,0.001041547390598687,82.20353982300885,Optics
9928,9,0.2222222222222222,0.0011381407601522523,129.0,Classical Physics
9929,57,0.7017543859649122,0.00034883939737708093,76.3157894736842,Optics
9930,4,1.0,4.0921777241493485e-06,21.5,Geophysics
9931,40,0.15897435897435896,0.0007471026943480012,36.8,Chemical Physics
9932,29,0.28078817733990147,1.1827675295663808e-05,27.275862068965516,Physics and Society
9933,10,0.15555555555555556,5.492944543944565e-05,28.8,Physics and Society
9934,8,0.5714285714285714,0.00011389803247311958,31.875,Computational Physics
9935,1,0.0,1.5964077026967315e-05,43.0,Medical Physics
9936,37,0.2927927927927928,0.0004713600193059453,53.729729729729726,Medical Physics
9937,9,0.3333333333333333,0.00010809015812015239,39.666666666666664,Optics
9938,79,0.29860434923726065,0.00957774725687996,146.81012658227849,Fluid Dynamics
9939,42,0.15911730545876887,0.00022582427236085177,56.73809523809524,Optics
9940,21,0.8952380952380953,3.437626606540977e-05,38.19047619047619,Optics
9941,18,0.40522875816993464,8.952954194889492e-05,27.944444444444443,Optics
9942,43,0.4429678848283499,0.00048149115078478084,54.02325581395349,Medical Physics
9943,6,0.3333333333333333,4.9764979555194514e-06,19.666666666666668,Optics
9944,3,0.6666666666666666,0.0002180592792883605,114.66666666666667,Applied Physics
9945,19,0.6140350877192983,0.00015909856320761722,60.26315789473684,Instrumentation and Detectors
9946,15,0.10476190476190476,0.0005757661317048207,53.06666666666667,Chemical Physics
9947,4,0.16666666666666666,1.4054190167533222e-06,11.0,Applied Physics
9948,91,0.5311355311355311,0.000760121121951692,80.53846153846153,Optics
9949,29,0.4039408866995074,0.0015994736238513657,96.3103448275862,Chemical Physics
9950,27,0.6581196581196581,0.0003285520842006027,90.77777777777777,Chemical Physics
9951,40,0.22179487179487178,0.0008816410656298542,38.4,Applied Physics
9952,103,0.35217970683419,0.014632682377117824,160.83495145631068,Geophysics
9953,17,0.3161764705882353,0.003464149511401954,204.1764705882353,Applied Physics
9954,29,0.2660098522167488,0.0007387295926135491,42.93103448275862,Computational Physics
9955,3,0.3333333333333333,1.9949455069341434e-06,9.333333333333334,Popular Physics
9956,13,0.24358974358974358,4.024270238945806e-05,31.153846153846153,Optics
9957,70,0.37598343685300206,0.01521701530637879,213.4857142857143,Geophysics
9958,4,0.6666666666666666,2.4998182096298882e-05,11.0,Geophysics
9959,10,0.4222222222222222,0.0006259398512833555,90.6,Geophysics
9960,239,0.18933933405998382,0.046531784023340496,194.94560669456067,Fluid Dynamics
9961,43,0.34219269102990035,0.0002302628930027049,36.23255813953488,Physics and Society
9962,81,0.19783950617283952,0.012107690505837846,156.80246913580248,Fluid Dynamics
9963,0,0.0,1.1825831598381542e-41,0.0,Chemical Physics
9964,8,0.5,5.327892779417817e-06,27.125,Medical Physics
9965,50,0.38285714285714284,0.006126440832712955,165.84,Plasma Physics
9966,54,0.25716282320055905,0.002884643014532226,105.33333333333333,Instrumentation and Detectors
9967,0,0.0,1.1825831598381542e-41,0.0,General Physics
9968,4,0.3333333333333333,1.4190872803715164e-05,21.0,Optics
9969,0,0.0,1.1825831598381542e-41,0.0,Plasma Physics
9970,1,0.0,6.679441086063461e-09,3.0,Physics and Society
9971,21,0.5619047619047619,0.00012776387653585166,36.80952380952381,Instrumentation and Detectors
9972,6,0.6,0.00017058595245645662,64.33333333333333,Optics
9973,54,0.29280223619846263,0.0021886840192613948,56.888888888888886,Fluid Dynamics
9974,16,0.36666666666666664,0.000433331223361662,47.25,Fluid Dynamics
9975,35,0.3798319327731092,0.0068320073559567426,184.4,Fluid Dynamics
9976,5,0.4,0.0001846193000970331,76.2,Plasma Physics
9977,3,0.3333333333333333,4.499078970472608e-06,18.333333333333332,Atomic Physics
9978,8,0.17857142857142858,0.000305644220958129,83.5,Computational Physics
9979,8,0.10714285714285714,0.00015225810368105832,44.25,Geophysics
9980,78,0.3962703962703963,0.003696448802444579,123.01282051282051,Optics
9981,57,0.20864661654135339,0.0004916941296175419,64.14035087719299,Optics
9982,39,0.3481781376518219,0.002641853755507698,112.35897435897436,Fluid Dynamics
9983,5,0.4,1.6295789860854554e-05,20.4,General Physics
9984,18,0.19607843137254902,0.000333272459551023,37.05555555555556,Computational Physics
9985,23,0.6758893280632411,0.0004409217804203204,55.608695652173914,Accelerator Physics
9986,86,0.2875512995896033,0.005927885828528376,123.86046511627907,Plasma Physics
9987,9,0.2777777777777778,0.000266867061749721,69.11111111111111,Applied Physics
9988,21,0.2523809523809524,0.0005081452543232302,62.57142857142857,Computational Physics
9989,56,0.2688311688311688,0.0022078634606187545,77.26785714285714,Instrumentation and Detectors
9990,39,0.3603238866396761,0.002364379779518496,96.41025641025641,Plasma Physics
9991,12,0.3181818181818182,0.0014881942052658759,190.33333333333334,Geophysics
9992,1,0.0,5.554651715819659e-06,25.0,Optics
9993,4,0.3333333333333333,0.00025218052234994657,78.5,Physics and Society
9994,1,0.0,1.4031809206584275e-08,7.0,Physics Education
9995,66,0.17762237762237762,0.00018763971467152074,48.71212121212121,Optics
9996,14,0.2967032967032967,0.00013003043457147063,57.07142857142857,Optics
9997,35,0.36134453781512604,0.0007554872296402746,52.857142857142854,Instrumentation and Detectors
9998,52,0.45625942684766213,0.0004932587826088645,86.84615384615384,Applied Physics
9999,11,0.41818181818181815,0.0002438839389161477,58.72727272727273,Instrumentation and Detectors
10000,45,0.22525252525252526,0.0005178446295573047,38.111111111111114,Physics and Society
10001,9,0.6388888888888888,0.0022533624312513997,275.55555555555554,Fluid Dynamics
10002,20,0.2578947368421053,0.00010492585931276431,30.7,Instrumentation and Detectors
10003,12,0.24242424242424243,0.0001977371268754694,27.25,Applied Physics
10004,115,0.38443935926773454,0.022468091085119785,194.26956521739132,Fluid Dynamics
10005,17,0.19852941176470587,0.0006646426474053243,57.705882352941174,Chemical Physics
10006,10,0.4,0.0006264475822649554,83.8,Chemical Physics
10007,163,0.19381958645762326,0.009816385722255001,112.77914110429448,Plasma Physics
10008,3,1.0,2.6723911727724355e-05,45.666666666666664,Physics and Society
10009,10,0.3111111111111111,0.00020068407727769598,35.9,Instrumentation and Detectors
10010,23,0.26877470355731226,0.00025300735772133495,54.0,Space Physics
10011,1,0.0,3.100070798526131e-36,1.0,Physics and Society
10012,1,0.0,8.43097049960603e-07,16.0,Physics and Society
10013,12,0.2878787878787879,8.052485386529427e-05,51.5,Instrumentation and Detectors
10014,0,0.0,1.1825831598381542e-41,0.0,Physics and Society
10015,2,0.0,7.642419484532663e-05,84.5,Instrumentation and Detectors
10016,65,0.26153846153846155,0.004508698069591673,118.52307692307693,Instrumentation and Detectors
10017,5,0.3,8.111255805622862e-05,41.2,Instrumentation and Detectors
10018,30,0.34022988505747126,0.00018570584763291667,24.9,Instrumentation and Detectors
10019,8,0.75,0.0001315169582036039,54.625,Instrumentation and Detectors
10020,20,0.2,0.00041666498620645837,59.55,Instrumentation and Detectors
10021,4,0.6666666666666666,2.1295315803899544e-06,12.5,Medical Physics
10022,10,0.28888888888888886,0.00019875018548325897,84.1,Instrumentation and Detectors
10023,36,0.7492063492063492,0.00021970293843129614,50.05555555555556,Physics and Society
10024,45,0.4202020202020202,6.689718737327101e-05,36.266666666666666,Physics Education
10025,4,0.8333333333333334,0.00011388609335130442,44.0,Instrumentation and Detectors
10026,1,0.0,1.913010672217373e-06,11.0,General Physics
10027,1,0.0,1.5335287927799822e-05,25.0,Biological Physics
10028,0,0.0,1.1825831598381542e-41,0.0,Computational Physics
10029,2,1.0,4.924682700293219e-05,68.5,Chemical Physics
10030,47,0.25254394079555964,0.0016193117600220824,77.06382978723404,Instrumentation and Detectors
10031,5,0.3,5.1845016105832145e-05,51.0,Computational Physics
10032,0,0.0,1.1825831598381542e-41,0.0,Medical Physics
10033,45,0.6292929292929293,0.0008300632412906377,72.4,Accelerator Physics
10034,20,0.4842105263157895,0.00010266412253422289,26.55,Physics and Society
10035,59,0.3582700175336061,0.007437613327034633,151.79661016949152,Fluid Dynamics
10036,20,0.49473684210526314,9.240643953735626e-05,25.4,Physics and Society
10037,16,0.5,0.0002224883698245144,31.875,Fluid Dynamics
10038,4,0.8333333333333334,0.0010076296988252424,418.5,Physics and Society
10039,0,0.0,1.1825831598381542e-41,0.0,Physics and Society
10040,14,0.2967032967032967,0.0006115707074245256,58.285714285714285,Fluid Dynamics
10041,11,0.6181818181818182,4.771422034488619e-05,33.0,Biological Physics
10042,52,0.6048265460030166,0.0016174320127611845,93.5,Atomic Physics
10043,3,0.0,2.9126414015748482e-06,11.666666666666666,"Data Analysis, Statistics and Probability"
10044,26,0.16615384615384615,0.00036703794767155957,30.615384615384617,Chemical Physics
10045,93,0.20500233754090696,0.0021281416816331736,79.05376344086021,Chemical Physics
10046,2,1.0,2.0941208131105298e-06,32.0,Plasma Physics
10047,21,0.22857142857142856,7.525920596525966e-05,34.38095238095238,Optics
10048,71,0.13963782696177063,0.006960557774529993,140.0,Atomic Physics
10049,27,0.27635327635327633,0.003350423511274963,116.29629629629629,Fluid Dynamics
10050,56,0.2597402597402597,0.0010999609719633706,71.96428571428571,Atomic Physics
10051,7,0.42857142857142855,2.6790012592706025e-05,14.714285714285714,Biological Physics
10052,6,0.3333333333333333,9.971431617259032e-05,30.5,Fluid Dynamics
10053,71,0.27887323943661974,0.0049237238991208295,103.67605633802818,Chemical Physics
10054,4,0.0,7.387831424473475e-06,24.25,Physics and Society
10055,48,0.2296099290780142,0.0001144665346802731,34.791666666666664,Optics
10056,17,0.5441176470588235,0.0010370883198907526,80.23529411764706,Classical Physics
10057,37,0.18018018018018017,0.00039051294446589035,55.32432432432432,Optics
10058,38,0.5277382645803699,5.472487395292002e-05,59.81578947368421,"Data Analysis, Statistics and Probability"
10059,2,1.0,1.9313813227038518e-05,16.5,Geophysics
10060,16,0.26666666666666666,0.0002333353520973306,38.1875,Applied Physics
10061,4,0.16666666666666666,1.693427284125245e-07,3.25,Medical Physics
10062,4,0.3333333333333333,7.883277084591468e-05,32.0,Fluid Dynamics
10063,60,0.27175141242937856,0.0006804347832478389,75.75,Optics
10064,5,0.0,0.000370754819053867,152.6,Chemical Physics
10065,19,0.13450292397660818,0.0009980092150387405,103.78947368421052,Chemical Physics
10066,17,0.17647058823529413,8.324470917195534e-05,29.88235294117647,Chemical Physics
10067,2,0.0,2.6895402879002063e-05,26.5,Computational Physics
10068,70,0.20662525879917185,0.005295534186625669,104.8,Fluid Dynamics
10069,18,0.35947712418300654,4.7242466434697804e-05,46.5,Optics
10070,28,0.30952380952380953,0.0005981512746833481,64.0,Atomic Physics
10071,34,0.3048128342245989,0.0005220704107777586,41.35294117647059,Atmospheric and Oceanic Physics
10072,94,0.2507435369480668,0.003226248470600147,72.06382978723404,Accelerator Physics
10073,64,0.1423611111111111,0.00509733858573528,112.875,"Data Analysis, Statistics and Probability"
10074,41,0.2597560975609756,0.002243885462374646,77.63414634146342,Fluid Dynamics
10075,3,0.0,5.6228363832827436e-05,18.333333333333332,Applied Physics
10076,21,0.4095238095238095,0.0009143204238112963,64.28571428571429,Computational Physics
10077,110,0.1811509591326105,0.012099888870260374,144.51818181818183,Chemical Physics
10078,0,0.0,1.1825831598381542e-41,0.0,Atomic Physics
10079,0,0.0,1.1825831598381542e-41,0.0,Optics
10080,14,0.3076923076923077,0.0001794276082926426,86.14285714285714,Chemical Physics
10081,12,0.5,0.00011392477958788043,36.5,Accelerator Physics
10082,0,0.0,1.1825831598381542e-41,0.0,Chemical Physics
10083,3,0.0,7.874568555507054e-07,10.666666666666666,Atmospheric and Oceanic Physics
10084,25,0.42,0.00017867950424279737,55.08,Optics
10085,7,0.38095238095238093,0.0004648891124951417,118.14285714285714,Fluid Dynamics
10086,15,0.3523809523809524,0.0026307933978433275,178.13333333333333,Fluid Dynamics
10087,66,0.2806526806526807,0.006543619380189848,110.33333333333333,Fluid Dynamics
10088,38,0.25177809388335703,0.0003920508582914956,64.36842105263158,Optics
10089,92,0.5289058767319637,0.0009027375786051305,96.80434782608695,Applied Physics
10090,11,0.32727272727272727,0.0001630047008138998,34.36363636363637,Chemical Physics
10091,37,0.25975975975975973,0.0032587475705061044,118.02702702702703,Instrumentation and Detectors
10092,3,0.3333333333333333,2.373152382678364e-05,45.666666666666664,Optics
10093,28,0.1111111111111111,0.0023281533481802714,103.82142857142857,Optics
10094,19,0.4444444444444444,0.0015715620411157593,106.0,Atomic Physics
10095,40,0.2551282051282051,0.008148749104760888,186.75,Geophysics
10096,21,0.1380952380952381,0.0009422341208842756,78.76190476190476,Instrumentation and Detectors
10097,20,0.26842105263157895,0.00039558351220031403,69.3,Optics
10098,6,0.3333333333333333,0.00033209051700367316,71.33333333333333,Computational Physics
